Fuel_consumption,Engine_speed,Engine_coolant_temperature,Current_Gear,transmition_oil_temperature,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Indication_of_brake_switch_ON/OFF
1216,1704,84,5,84,49,0.2,1,1
1203.2,1706,84,5,84,49,0.2,1,1
1228.8,1700,84,5,84,49,0.2,1,1
1228.8,1722,84,5,84,49,0.2,1,1
1369.6,1934,84,5,84,48,0.2,1,1
1459.2,1968,84,5,84,48,0.3,1,1
1484.8,1985,84,5,84,48,0.3,1,1
1459.2,1967,84,5,84,48,0.3,1,1
1420.8,1961,85,5,84,48,0.3,1,1
1420.8,1960,85,5,84,48,0.3,1,1
1446.4,1960,85,5,84,48,0.3,1,1
1408,1954,85,5,84,48,0.3,1,1
1382.4,1940,85,5,84,47,0.3,1,1
1408,1936,85,5,85,47,0.3,1,1
1382.4,1935,85,5,85,47,0.3,1,1
1382.4,1936,85,5,85,47,0.3,1,1
1395.2,1937,85,5,85,47,0.3,1,1
1408,1935,85,5,85,47,0.3,1,1
1408,1935,85,5,85,47,0.3,1,1
1382.4,1933,85,5,85,47,0.3,1,1
908.8,1734,85,5,85,46,0,1,1
460.8,1524,85,5,85,45,-0.2,1,1
1420.8,1892,85,5,85,44,0.3,1,1
1843.2,2031,85,5,85,44,0.5,1,1
1868.8,2044,85,5,85,45,0.5,1,1
1817.6,2030,86,5,85,45,0.4,1,1
1779.2,2035,86,5,85,45,0.4,1,1
1792,2038,86,5,85,46,0.4,1,1
1792,2039,86,5,85,46,0.4,1,1
1766.4,2038,86,5,85,46,0.4,1,1
2009.6,2097,86,5,85,46,0.4,1,1
3136,2551,86,4,85,47,0.7,1,1
3328,2637,86,4,85,49,0.9,1,1
3379.2,2712,86,4,85,51,0.9,1,1
3507.2,2793,86,4,85,52,0.9,1,1
3596.8,2879,86,4,85,54,0.9,1,1
3712,2966,86,4,85,56,0.9,1,1
3750.4,2958,86,4,85,58,1,1,1
3660.8,2961,86,4,86,60,0.9,1,1
5260.8,3884,86,3,86,62,1,1,1
6809.6,4336,86,3,86,66,1.5,1,1
7334.4,4564,86,3,86,69,1.5,1,1
5580.8,4675,86,3,86,72,0.8,1,1
896,3736,86,4,86,71,-0.3,1,1
3264,3568,86,4,87,71,0.5,1,1
4761.6,3707,87,4,87,73,0.9,1,1
4915.2,3804,87,4,87,75,0.9,1,1
6016,4350,87,4,87,77,0.7,1,1
2380.8,4831,87,3,87,77,-0.2,1,1
166.4,3864,87,4,87,75,-0.5,1,1
0,2983,87,4,88,72,-0.4,1,1
857.6,2450,87,5,88,70,-0.3,2,2
780.8,2373,87,5,88,68,-0.3,2,2
627.2,2224,87,5,88,66,-0.3,1,1
0,1719,87,5,88,64,-0.5,1,1
435.2,1836,87,5,88,61,-0.4,1,1
627.2,2062,87,5,88,59,-0.2,1,1
1305.6,2139,87,5,88,58,0,1,1
1715.2,2209,87,5,87,58,0.2,1,1
1676.8,2195,87,5,87,57,0.2,1,1
1561.6,2179,87,5,87,57,0.2,1,1
1548.8,2168,86,5,87,57,0.2,1,1
1561.6,2170,86,5,87,57,0.2,1,1
1548.8,2167,86,5,87,57,0.2,1,1
1472,2147,86,5,87,57,0.2,1,1
460.8,1799,86,5,87,56,-0.3,1,1
384,1732,86,5,87,54,-0.3,1,1
473.6,1847,86,5,87,53,-0.2,1,1
473.6,1823,86,5,87,52,-0.2,1,1
473.6,1793,86,5,87,51,-0.2,1,1
473.6,1774,86,5,87,51,-0.2,1,1
486.4,1734,86,5,87,50,-0.2,1,1
473.6,1711,86,5,87,50,-0.2,1,1
499.2,1701,86,5,87,49,-0.2,1,1
678.4,1710,86,5,87,49,0,1,1
716.8,1702,86,5,87,49,0,1,1
678.4,1704,86,5,87,49,0,1,1
678.4,1709,86,5,87,50,-0.1,1,1
972.8,1735,86,5,87,50,0.1,1,1
1702.4,1777,86,5,87,51,0.4,1,1
2137.6,1834,86,5,87,53,0.5,1,1
2201.6,1903,86,5,87,55,0.5,1,1
1868.8,1960,86,5,87,57,0.3,1,1
1612.8,2006,86,5,87,58,0.3,1,1
1548.8,2045,86,5,87,59,0.2,1,1
1561.6,2079,86,5,87,60,0.2,1,1
1612.8,2113,86,5,87,61,0.2,1,1
1625.6,2148,86,5,88,62,0.2,1,1
1638.4,2181,86,5,88,63,0.2,1,1
1638.4,2213,86,5,88,64,0.2,1,1
1676.8,2247,86,5,88,65,0.2,1,1
1702.4,2278,86,5,88,66,0.2,1,1
1728,2312,86,5,88,67,0.2,1,1
1740.8,2347,86,5,88,68,0.2,1,1
1766.4,2369,86,5,88,69,0.2,1,1
1612.8,1999,86,6,88,70,0.2,1,1
1625.6,1943,86,6,88,71,0.2,1,1
1612.8,1922,86,6,88,72,0.2,1,1
1600,1937,86,6,88,72,0.2,1,1
1587.2,1958,86,6,88,73,0.2,1,1
1574.4,1979,86,6,88,74,0.1,1,1
1088,1985,86,6,88,75,0,1,1
358.4,1953,87,6,88,74,-0.4,1,1
0,1930,87,6,88,73,-0.4,1,1
0,1892,87,6,88,72,-0.4,1,1
0,1862,87,6,88,70,-0.4,1,1
0,1833,87,6,88,69,-0.4,1,1
0,1799,87,6,88,68,-0.4,1,1
0,1769,87,6,88,67,-0.4,1,1
0,1743,87,6,88,66,-0.4,1,1
0,1713,87,6,88,65,-0.4,1,1
0,1685,86,6,88,64,-0.4,1,1
640,1747,86,6,88,63,-0.2,1,1
1625.6,1823,86,6,88,64,0.2,1,1
1625.6,1764,86,6,88,65,0.2,1,1
1587.2,1754,86,6,88,66,0.2,1,1
1587.2,1777,85,6,88,67,0.2,1,1
1574.4,1800,85,6,88,67,0.2,1,1
1510.4,1824,85,6,88,68,0.2,1,1
1420.8,1845,85,6,88,69,0.2,1,1
998.4,1851,85,6,88,69,0,1,1
281.6,1818,85,6,88,69,-0.4,1,1
0,1796,85,6,88,68,-0.4,1,1
0,1762,85,6,88,67,-0.4,1,1
0,1733,85,6,88,66,-0.4,1,1
0,1702,85,6,88,64,-0.4,1,1
0,1670,85,6,88,63,-0.4,1,1
0,1644,85,6,88,62,-0.4,1,1
0,1615,85,6,88,61,-0.4,1,1
0,1584,85,6,88,60,-0.4,1,1
0,1561,85,6,88,59,-0.4,1,1
0,1531,85,6,88,58,-0.4,1,1
0,1499,85,6,88,57,-0.4,1,1
0,1645,84,6,88,56,-0.5,1,1
64,1873,84,5,88,54,-0.4,1,1
742.4,1857,84,5,88,54,-0.1,1,1
1408,1879,84,5,88,55,0.2,1,1
1497.6,1918,84,5,88,56,0.3,1,1
1523.2,1961,84,5,88,57,0.3,1,1
1088,1987,84,5,88,58,0.1,1,1
396.8,1943,84,5,88,57,-0.6,2,2
0,1817,84,5,88,53,-1.6,2,2
0,1633,84,5,88,48,-1.7,2,2
0,1476,84,5,88,44,-1,2,2
0,1417,84,5,88,42,-0.4,1,1
0,1371,84,5,88,40,-0.5,2,2
0,1318,84,5,88,39,-0.5,1,1
64,1115,84,5,88,37,-0.4,1,1
345.6,998,84,5,88,36,-0.4,2,2
358.4,999,84,5,88,35,-0.5,2,2
345.6,970,84,5,88,34,-0.4,2,2
294.4,1007,84,4,88,32,-1,2,2
294.4,924,84,4,88,28,-1.3,2,2
294.4,889,84,4,88,26,-0.3,1,1
294.4,926,84,4,88,25,-0.2,1,1
499.2,1278,84,4,88,25,0,1,1
524.8,1311,84,4,88,25,0,1,1
281.6,995,84,4,88,24,-0.4,2,2
256,871,84,3,88,21,-1.7,2,2
320,964,84,3,88,16,-0.9,1,1
307.2,948,84,3,88,15,-0.2,2,2
320,911,84,3,88,14,-0.7,2,2
371.2,876,84,3,88,12,-0.1,1,1
358.4,860,84,3,88,12,0,1,1
332.8,847,84,3,88,12,-0.1,1,1
332.8,845,84,3,88,12,0,1,1
384,895,84,3,88,12,0,1,1
358.4,907,84,3,88,10,-1.1,2,2
384,836,84,3,88,6,-1,2,2
332.8,813,85,1,88,5,-0.1,1,1
307.2,816,85,1,88,5,0,1,1
320,821,85,1,88,5,0,1,1
320,827,85,1,88,5,0,1,1
332.8,836,85,1,88,5,0,1,1
320,831,85,1,88,5,0,2,2
320,783,85,1,88,4,-0.3,2,2
371.2,781,85,1,88,3,0,1,1
371.2,797,85,1,88,4,0.1,1,1
384,863,85,1,88,4,0.2,1,1
601.6,1213,85,1,88,6,0.7,1,1
524.8,1294,85,1,88,8,0.3,2,2
281.6,938,85,1,88,7,-0.3,1,1
281.6,840,85,1,88,7,-0.1,1,1
320,864,85,1,88,6,-0.1,1,1
550.4,1228,85,1,88,7,0.4,1,1
1100.8,1707,85,1,88,10,1.2,1,1
870.4,1997,85,1,88,13,0.5,1,1
473.6,1405,85,2,88,13,0.1,1,1
435.2,1335,85,2,88,14,-0.1,1,1
320,1200,85,2,88,13,-0.2,2,2
281.6,1050,84,2,88,12,-0.3,2,2
294.4,965,84,2,88,11,-0.3,2,2
268.8,917,84,2,88,10,-0.2,1,1
384,1051,84,2,88,10,0,1,1
550.4,1221,84,2,88,11,0.3,1,1
691.2,1377,84,2,88,12,0.4,1,1
358.4,1197,84,2,88,13,-0.1,1,1
243.2,968,84,2,88,12,-0.3,2,2
268.8,908,84,2,88,11,-0.3,1,1
256,872,84,2,88,10,-0.3,1,1
256,850,84,2,88,10,-0.2,1,1
268.8,837,84,2,88,9,-0.2,1,1
281.6,826,84,2,88,9,-0.2,2,2
294.4,812,84,2,88,8,-0.3,2,2
320,798,84,2,88,7,-0.3,2,2
332.8,813,84,1,88,7,-0.2,1,1
332.8,864,84,1,88,6,-0.1,1,1
448,1173,84,1,88,7,0.2,1,1
320,1038,84,1,88,7,-0.1,1,1
281.6,850,84,1,88,7,-0.1,2,2
307.2,823,84,1,88,7,-0.2,1,1
294.4,824,84,1,88,6,-0.1,1,1
345.6,869,84,1,88,6,-0.1,1,1
524.8,1210,85,1,88,7,0.3,1,1
512,1337,85,1,88,8,0.2,1,1
870.4,1649,85,1,88,10,0.7,1,1
640,1667,85,1,88,11,0.2,1,1
435.2,1144,85,2,88,12,-0.1,2,2
320,1039,85,2,88,11,-0.3,1,1
307.2,987,85,2,88,11,-0.2,1,1
294.4,943,85,2,88,10,-0.2,1,1
281.6,903,85,2,88,10,-0.2,1,1
294.4,874,85,2,88,9,-0.2,1,1
345.6,928,85,2,88,9,-0.1,1,1
537.6,1155,85,2,88,10,0.3,1,1
345.6,999,85,2,88,10,-0.1,1,1
268.8,890,85,2,88,10,-0.2,1,1
268.8,844,85,2,88,9,-0.2,2,2
268.8,827,85,2,88,9,-0.2,1,1
396.8,963,85,2,88,9,0,1,1
665.6,1258,85,2,88,10,0.5,1,1
345.6,1015,85,2,88,11,-0.1,1,1
268.8,882,85,2,88,10,-0.3,2,2
281.6,845,85,2,88,9,-0.3,1,1
268.8,856,85,2,88,9,-0.2,1,1
524.8,1109,85,2,88,9,0.2,1,1
307.2,959,85,2,88,10,-0.1,1,1
268.8,868,85,2,88,9,-0.2,1,1
268.8,841,85,2,88,9,-0.2,1,1
371.2,939,85,2,88,9,0,1,1
601.6,1198,85,2,88,10,0.4,1,1
345.6,996,85,2,88,10,-0.1,1,1
256,880,85,2,88,10,-0.2,1,1
281.6,852,85,2,88,9,-0.2,1,1
307.2,892,85,2,88,9,-0.1,1,1
665.6,1237,85,2,88,10,0.4,1,1
704,1423,85,2,88,12,0.5,1,1
268.8,1100,85,2,88,12,-0.2,1,1
256,931,85,2,88,12,-0.3,1,1
256,889,85,2,88,11,-0.3,1,1
268.8,856,85,2,88,10,-0.3,1,1
307.2,909,85,2,88,10,-0.2,1,1
473.6,1096,85,2,88,10,0.1,1,1
409.6,1061,85,2,88,10,0,1,1
256,885,85,2,88,10,-0.2,1,1
486.4,1091,85,2,88,10,0.1,1,1
1676.8,1854,85,2,88,13,1.5,1,1
1024,1786,85,2,88,17,0.6,1,1
384,1556,85,2,88,17,-0.3,2,2
358.4,1415,85,2,88,16,-0.4,1,1
320,1278,85,2,88,15,-0.4,1,1
294.4,1165,85,2,88,14,-0.3,1,1
601.6,1455,85,2,88,14,0.1,1,1
665.6,1554,84,2,88,15,0.2,1,1
627.2,1604,84,2,88,16,0.1,1,1
332.8,1348,84,2,88,16,-0.3,1,1
268.8,1172,84,2,88,15,-0.4,1,1
268.8,1063,84,2,88,14,-0.4,1,1
793.6,1537,84,2,88,14,0.4,1,1
1100.8,1788,84,2,88,17,0.7,1,1
384,1600,84,2,88,17,-0.3,1,1
371.2,1485,84,2,88,17,-0.3,1,1
320,1344,84,2,88,16,-0.4,1,1
281.6,1206,84,2,88,15,-0.4,1,1
256,1090,84,2,88,14,-0.4,1,1
345.6,1185,84,2,88,14,-0.2,1,1
435.2,1377,84,2,88,14,0,1,1
409.6,1414,84,2,88,14,0,1,1
345.6,1300,84,2,88,14,-0.2,1,1
345.6,1227,84,2,88,14,-0.2,1,1
537.6,1438,84,2,88,14,0.1,1,1
358.4,1314,84,2,88,15,-0.2,1,1
243.2,1050,84,2,88,14,-0.4,1,1
524.8,1426,84,2,88,14,0,1,1
435.2,1420,84,2,88,15,-0.1,1,1
819.2,1646,84,2,88,16,0.4,1,1
1126.4,1944,84,2,88,19,0.7,1,1
371.2,1589,84,2,88,20,-0.2,1,1
371.2,1262,84,3,88,20,-0.2,1,1
396.8,1254,84,3,88,20,-0.2,1,1
358.4,1214,84,3,88,20,-0.3,2,2
358.4,1168,84,3,88,20,-0.3,2,2
345.6,1125,84,3,88,19,-0.4,2,2
332.8,1098,84,3,88,19,-0.5,2,2
320,1054,85,3,88,17,-0.8,2,2
320,1001,85,3,88,16,-0.4,2,2
307.2,987,85,3,88,16,-0.2,1,1
294.4,978,85,3,88,16,-0.2,1,1
294.4,983,85,3,88,16,-0.2,1,1
294.4,992,85,3,88,17,-0.2,1,1
307.2,993,85,3,88,17,-0.3,2,2
307.2,993,85,3,88,16,-0.5,2,2
307.2,981,85,3,88,16,-0.5,2,2
307.2,974,85,3,88,16,-0.2,1,1
294.4,973,85,3,88,16,-0.2,1,1
294.4,976,85,3,88,16,-0.2,1,1
307.2,978,85,3,88,16,-0.3,2,2
320,988,85,3,88,16,-0.3,2,2
307.2,994,85,3,88,16,-0.3,2,2
307.2,991,85,3,88,16,-0.3,2,2
307.2,996,85,3,88,17,-0.3,2,2
307.2,1007,85,3,88,17,-0.2,1,1
307.2,1013,85,3,88,17,-0.2,1,1
294.4,1020,85,3,88,17,-0.2,1,1
307.2,1031,85,3,88,18,-0.3,1,1
307.2,1037,86,3,88,18,-0.3,2,2
307.2,1044,86,3,88,18,-0.4,1,1
307.2,1046,86,3,88,18,-0.2,1,1
307.2,1053,86,3,88,18,-0.2,1,1
358.4,1174,85,3,88,19,-0.2,1,1
384,1275,85,3,88,19,-0.1,1,1
409.6,1322,85,3,88,20,-0.1,1,1
371.2,1295,85,3,88,21,-0.2,1,1
281.6,1178,85,3,88,21,-0.3,1,1
294.4,1170,85,3,88,21,-0.3,1,1
307.2,1172,85,3,88,21,-0.3,2,2
307.2,1163,85,3,88,21,-0.6,2,2
320,1134,85,3,88,19,-0.9,2,2
320,1091,85,3,88,18,-0.5,2,2
307.2,1066,84,3,88,18,-0.3,1,1
294.4,1056,84,3,88,18,-0.3,1,1
307.2,1058,84,3,88,19,-0.3,2,2
307.2,1062,84,3,88,18,-0.6,2,2
307.2,1033,84,3,88,17,-1,2,2
332.8,974,84,3,88,15,-0.9,2,2
332.8,930,84,3,88,14,-0.3,2,2
320,907,84,3,88,14,-0.4,2,2
332.8,895,84,3,88,14,-0.2,1,1
307.2,911,84,3,88,14,-0.1,1,1
294.4,922,84,3,88,15,-0.2,1,1
281.6,938,84,3,88,15,-0.2,1,1
281.6,946,84,3,88,15,-0.2,1,1
281.6,958,84,3,88,16,-0.2,1,1
281.6,973,84,3,88,16,-0.3,2,2
307.2,967,84,3,88,15,-0.9,2,2
332.8,928,84,3,88,14,-0.5,2,2
320,919,84,3,88,14,-0.2,1,1
320,928,84,3,88,15,-0.2,1,1
307.2,944,84,3,88,15,-0.2,1,1
281.6,951,84,3,88,15,-0.2,1,1
294.4,964,84,3,88,16,-0.2,1,1
294.4,975,84,3,88,16,-0.2,1,1
307.2,982,84,3,88,16,-0.7,2,2
307.2,947,85,3,88,14,-1,2,2
345.6,921,85,3,88,14,-0.1,1,1
320,926,85,3,88,14,-0.2,1,1
294.4,944,85,3,88,15,-0.2,1,1
294.4,955,85,3,88,16,-0.2,1,1
307.2,976,85,3,88,16,-0.2,1,1
307.2,986,85,3,88,17,-0.2,1,1
294.4,1010,85,3,88,17,-0.2,1,1
307.2,1032,85,3,88,18,-0.2,1,1
307.2,1047,85,3,88,18,-0.2,1,1
307.2,1060,85,3,88,19,-0.3,1,1
307.2,1074,86,3,88,19,-0.3,1,1
307.2,1086,86,3,88,19,-0.3,2,2
307.2,1084,86,3,88,19,-0.7,2,2
320,1035,86,3,88,16,-1.5,2,2
358.4,970,86,3,88,15,-0.4,2,2
332.8,933,86,3,88,14,-0.4,2,2
320,928,85,3,88,14,-0.2,1,1
396.8,1072,85,3,88,15,0,1,1
537.6,1213,85,3,88,16,0.1,1,1
780.8,1437,85,3,88,18,0.3,1,1
1126.4,1692,85,3,88,21,0.6,1,1
1177.6,1729,85,3,88,24,0.6,1,1
588.8,1689,85,3,88,26,0,2,2
384,1551,85,3,88,26,-0.5,2,2
384,1491,85,3,88,26,-0.5,2,2
345.6,1428,85,3,88,26,-0.4,1,1
332.8,1420,84,3,88,25,-0.3,1,1
345.6,1584,84,3,88,26,-0.2,1,1
908.8,1802,84,3,88,27,0.2,1,1
1868.8,2116,84,3,88,30,0.8,1,1
2086.4,2232,84,3,88,33,0.8,1,1
1920,2389,84,3,88,37,0.7,1,1
1728,2103,84,4,88,40,0.6,1,1
1651.2,2092,84,4,88,43,0.5,1,1
1574.4,2214,84,4,88,46,0.4,1,1
1612.8,2340,84,4,88,48,0.4,1,1
1561.6,2128,84,5,88,51,0.3,1,1
1676.8,1946,84,5,88,53,0.4,1,1
1689.6,1945,84,5,88,56,0.4,1,1
1676.8,2006,84,5,88,58,0.3,1,1
1753.6,2086,84,5,88,60,0.3,1,1
1561.6,2158,84,5,88,63,0.2,1,1
460.8,2161,84,5,88,63,-0.3,1,1
102.4,2166,84,5,88,63,-0.4,1,1
0,2150,84,5,88,63,-0.4,1,1
0,2130,84,5,88,62,-0.4,1,1
0,2115,84,5,88,62,-0.4,1,1
0,2111,84,5,88,62,-0.4,1,1
0,2096,84,5,88,61,-0.4,1,1
0,2080,84,5,88,61,-0.4,1,1
0,2072,84,5,88,61,-0.4,1,1
0,2065,84,5,88,60,-0.4,1,1
0,2053,84,5,88,60,-0.4,1,1
0,2044,84,5,88,60,-0.4,1,1
0,2037,84,5,88,60,-0.4,1,1
128,2027,84,5,88,59,-0.4,1,1
448,2045,83,5,88,59,-0.2,1,1
460.8,2048,83,5,88,60,-0.3,1,1
499.2,2063,83,5,88,60,-0.2,1,1
512,2073,83,5,88,60,-0.2,1,1
486.4,2083,82,5,88,60,-0.2,1,1
486.4,2092,82,5,88,61,-0.2,1,1
1164.8,2147,82,5,88,62,0,1,1
1792,2189,82,5,88,63,0.3,1,1
1228.8,2237,82,5,88,65,0,1,1
1420.8,2284,82,5,88,66,0.1,1,1
1305.6,1945,82,6,88,68,0.1,1,1
1344,1913,82,6,88,69,0.1,1,1
1305.6,1901,82,6,88,71,0.1,1,1
1446.4,1938,82,6,88,72,0.1,1,1
1344,1968,83,6,88,74,0,1,1
422.4,1956,83,6,88,74,-0.4,2,2
38.4,1944,83,6,88,73,-0.6,2,2
0,1906,83,6,88,72,-0.9,2,2
0,1853,84,6,88,70,-0.9,2,2
0,1782,84,6,88,68,-1.1,2,2
0,1713,84,6,88,65,-1.1,2,2
0,1641,84,6,88,62,-0.8,2,2
0,1600,84,6,88,61,-0.5,2,2
0,1562,84,6,88,59,-0.5,2,2
0,1518,84,6,88,57,-0.5,2,2
0,1546,84,6,88,56,-0.6,2,2
0,1844,84,5,88,54,-0.5,2,2
0,1780,84,5,88,52,-0.5,2,2
0,1712,84,5,88,50,-0.5,2,2
0,1642,84,5,88,48,-0.5,2,2
0,1566,84,5,88,46,-0.5,1,1
76.8,1513,84,5,88,44,-0.3,1,1
1254.4,1644,83,5,88,44,0.2,1,1
1804.8,1612,83,5,88,45,0.5,1,1
1523.2,1594,83,5,88,46,0.4,1,1
1318.4,1618,83,5,88,47,0.4,1,1
1241.6,1647,83,5,88,48,0.3,1,1
1267.2,1671,83,5,88,48,0.3,1,1
1292.8,1697,83,5,88,49,0.3,1,1
1305.6,1722,83,5,88,50,0.3,1,1
1331.2,1747,83,5,88,50,0.3,1,1
1356.8,1773,83,5,88,51,0.3,1,1
1331.2,1797,83,5,88,52,0.3,1,1
1369.6,1821,83,5,88,53,0.3,1,1
1356.8,1842,83,5,88,53,0.3,1,1
1356.8,1862,84,5,88,54,0.3,1,1
1369.6,1878,84,5,88,54,0.3,1,1
1382.4,1894,84,5,88,55,0.2,1,1
1395.2,1910,84,5,88,55,0.3,1,1
1382.4,1927,85,5,88,56,0.3,1,1
1420.8,1949,85,5,88,56,0.3,1,1
1395.2,1971,85,5,88,57,0.3,1,1
1433.6,1994,85,5,88,58,0.3,1,1
1408,2016,85,5,88,58,0.2,1,1
1395.2,2037,85,5,88,59,0.2,1,1
1395.2,2057,85,5,88,60,0.2,1,1
1318.4,2073,85,5,88,60,0.2,1,1
460.8,2038,85,5,88,60,-0.3,1,1
153.6,1989,85,5,88,58,-0.6,2,2
0,1875,86,5,88,55,-1.1,2,2
0,1731,86,5,88,51,-1.3,2,2
0,1599,85,5,88,47,-1.1,2,2
0,1493,85,5,88,44,-0.7,2,2
0,1430,85,5,88,42,-0.4,1,1
256,1396,85,5,88,40,-0.3,1,1
627.2,1414,85,5,88,40,-0.1,1,1
883.2,1414,85,5,88,40,0.1,1,1
1356.8,1411,85,5,88,40,0.4,1,1
1651.2,1437,85,5,88,41,0.4,1,1
1612.8,1529,85,5,88,43,0.4,1,1
2777.6,2352,85,4,88,44,0.6,1,1
3148.8,2522,85,4,88,47,0.8,1,1
1894.4,2403,85,4,88,49,0.4,1,1
486.4,1801,85,5,88,49,-0.2,1,1
1062.4,1769,85,5,88,48,0.1,1,1
870.4,1677,85,5,88,49,0,1,1
256,1596,85,5,88,48,-0.3,1,1
499.2,1631,85,5,88,47,-0.2,1,1
588.8,1624,85,5,88,47,-0.1,1,1
1216,1649,85,5,88,48,0.2,1,1
1395.2,1693,85,5,88,49,0.3,1,1
1292.8,1739,85,5,88,50,0.2,1,1
1164.8,1781,85,5,88,52,0.2,1,1
1152,1816,86,5,88,53,0.1,1,1
1190.4,1852,86,5,88,54,0.1,1,1
1190.4,1892,86,5,88,55,0.1,1,1
1241.6,1933,86,5,88,56,0.1,1,1
1241.6,1977,86,5,88,57,0.1,1,1
1241.6,2021,86,5,88,59,0.1,1,1
1228.8,2068,86,5,88,60,0.1,1,1
1139.2,2114,86,5,89,61,0,1,1
1152,2155,86,5,89,63,0,1,1
1164.8,2190,86,5,89,64,0,1,1
883.2,2216,86,5,89,64,-0.2,1,1
345.6,2194,86,5,89,64,-0.5,1,1
0,2191,85,5,89,64,-0.5,1,1
0,2168,85,5,89,63,-0.5,1,1
0,2147,85,5,89,63,-0.5,1,1
0,2138,85,5,89,62,-0.5,1,1
0,2127,85,5,89,62,-0.5,1,1
0,2107,85,5,89,62,-0.5,1,1
0,2085,84,5,89,61,-0.5,1,1
140.8,2076,84,5,89,61,-0.4,1,1
601.6,2094,84,5,89,61,-0.3,1,1
1446.4,2142,84,5,89,61,0.1,1,1
1484.8,2169,84,5,89,63,0.1,1,1
1484.8,2222,84,5,89,64,0.1,1,1
1382.4,2268,83,5,89,66,0,1,1
755.2,1945,83,6,89,66,-0.2,1,1
345.6,1764,83,6,89,66,-0.4,1,1
0,1743,83,6,89,65,-0.4,1,1
0,1718,83,6,89,65,-0.4,1,1
0,1693,83,6,89,64,-0.4,1,1
0,1661,83,6,89,63,-0.4,1,1
0,1624,83,6,89,62,-0.4,1,1
166.4,1613,83,6,89,61,-0.3,1,1
1280,1862,83,6,89,60,0.1,1,1
1792,2024,83,6,89,61,0.2,1,1
1792,2055,83,6,89,62,0.2,1,1
1740.8,2049,83,6,89,62,0.2,1,1
1702.4,2045,83,6,89,63,0.2,1,1
1689.6,2042,83,6,89,64,0.2,1,1
1497.6,1827,83,6,89,64,0.1,1,1
409.6,1627,83,6,89,63,-0.3,1,1
12.8,1618,83,6,89,61,-0.4,1,1
166.4,1577,83,6,89,59,-0.3,1,1
460.8,1584,83,6,89,58,-0.2,1,1
486.4,1553,83,6,89,57,-0.2,1,1
755.2,1936,83,5,89,55,-0.2,1,1
1356.8,2083,83,5,89,55,0.2,1,1
1420.8,1975,83,5,89,55,0.2,1,1
1395.2,1928,83,5,89,55,0.2,1,1
1408,1931,83,5,89,56,0.2,1,1
1369.6,1937,83,5,89,56,0.2,1,1
1382.4,1942,83,5,89,56,0.2,1,1
1356.8,1946,83,5,89,56,0.2,1,1
1331.2,1948,83,5,89,56,0.2,1,1
1331.2,1953,83,5,89,57,0.2,1,1
1318.4,1960,84,5,89,57,0.2,1,1
1318.4,1970,84,5,89,57,0.2,1,1
1318.4,1984,84,5,89,58,0.2,1,1
1318.4,1999,84,5,89,58,0.2,1,1
1318.4,2017,84,5,89,58,0.2,1,1
1318.4,2035,84,5,89,59,0.2,1,1
1305.6,2055,84,5,89,60,0.2,1,1
1305.6,2076,84,5,89,60,0.2,1,1
1331.2,2099,84,5,89,61,0.1,1,1
1318.4,2124,84,5,89,62,0.1,1,1
1318.4,2146,84,5,89,62,0.1,1,1
1344,2173,84,5,89,63,0.1,1,1
1292.8,2197,84,5,89,64,0.1,1,1
1177.6,2218,84,5,89,65,0,1,1
1190.4,2244,85,5,89,65,0,1,1
1190.4,2270,85,5,89,66,0,1,1
1164.8,2063,85,6,89,67,0,1,1
1190.4,1900,85,6,89,68,0,1,1
1190.4,1856,85,6,89,69,0,1,1
1062.4,1854,84,6,89,69,0,1,1
1152,1886,84,6,89,70,0,1,1
1651.2,1909,84,6,89,71,0.1,1,1
1715.2,1941,84,6,89,73,0.1,1,1
1676.8,1974,84,6,89,74,0.1,1,1
1676.8,2007,84,6,89,75,0.1,1,1
1638.4,2038,84,6,89,76,0.1,1,1
1638.4,2068,84,6,89,78,0.1,1,1
1651.2,2097,84,6,89,79,0.1,1,1
1689.6,2127,84,6,89,80,0.1,1,1
1689.6,2153,84,6,89,81,0,1,1
1676.8,2182,84,6,89,82,0,1,1
1062.4,2188,84,6,89,82,-0.2,1,1
371.2,2160,85,6,89,81,-0.5,1,1
0,2136,84,6,89,81,-0.5,1,1
0,2098,84,6,89,79,-0.5,1,1
0,2060,84,6,89,78,-0.5,2,2
0,2012,84,6,89,77,-0.7,2,2
0,1960,84,6,89,75,-0.7,2,2
0,1919,84,6,89,73,-0.7,2,2
0,1861,84,6,89,71,-0.8,2,2
0,1798,84,6,89,68,-0.7,2,2
0,1753,83,6,89,66,-0.8,2,2
0,1708,83,6,89,65,-0.5,1,1
0,1677,82,6,89,64,-0.4,1,1
742.4,1750,82,6,89,63,-0.2,1,1
1433.6,1792,82,6,89,64,0.1,1,1
652.8,1696,82,6,89,64,-0.2,1,1
217.6,1665,82,6,89,63,-0.4,1,1
0,1645,82,6,89,62,-0.4,1,1
0,1612,82,6,89,61,-0.4,1,1
243.2,1604,82,6,89,60,-0.3,1,1
473.6,1635,82,6,89,60,-0.2,1,1
499.2,1637,82,6,89,60,-0.2,1,1
486.4,1632,82,6,89,59,-0.2,1,1
486.4,1627,82,6,89,59,-0.2,1,1
486.4,1625,82,6,89,59,-0.2,1,1
